what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1318983630584
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1318983630630
started,bundle,com.adobe.flexbuilder.multisdk,4.0.0.272416,"com.adobe.flexbuilder.multisdk",1318983630630
os,sysinfo,,,"win32",1318983630630
arch,sysinfo,,,"x86",1318983630630
ws,sysinfo,,,"win32",1318983630630
locale,sysinfo,,,"zh_CN",1318983630630
processors,sysinfo,,,"2",1318983630630
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1318983630630
java.runtime.version,sysinfo,,,"1.5.0_20-b02",1318983630630
java.specification.name,sysinfo,,,"Java Platform API Specification",1318983630630
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318983630630
java.specification.version,sysinfo,,,"1.5",1318983630630
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1318983630630
java.version,sysinfo,,,"1.5.0_20",1318983630630
java.vm.info,sysinfo,,,"mixed mode",1318983630630
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1318983630630
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1318983630630
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1318983630630
java.vm.specification.version,sysinfo,,,"1.0",1318983630630
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1318983630630
java.vm.version,sysinfo,,,"1.5.0_20-b02",1318983630630
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1318983630964
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1318983631161
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1318983631495
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1318983631799
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1318983631860
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1318983632513
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1318983632711
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1318983632923
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1318983633485
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1318983633804
started,bundle,com.instantiations.designer.core.lib,7.6.0.r36x201006240339,"com.instantiations.designer.core.lib",1318983634032
started,bundle,com.instantiations.eclipse.ui,7.6.0.r36x201006231809,"com.instantiations.eclipse.ui",1318983634579
started,bundle,com.instantiations.designer.core,7.6.0.r36x201006240339,"com.instantiations.designer.core",1318983635035
started,bundle,com.instantiations.common.core,5.6.0.r36x201006231734,"com.instantiations.common.core",1318983635475
started,bundle,com.instantiations.designer.rcp,7.6.0.r36x201006240359,"com.instantiations.designer.rcp",1318983635536
started,bundle,com.instantiations.designer.swt,7.6.0.r36x201006240351,"com.instantiations.designer.swt",1318983635627
started,bundle,com.instantiations.designer.core.xml,7.6.0.r36x201006240345,"com.instantiations.designer.core.xml",1318983635764
started,bundle,com.instantiations.eclipse.debug,5.6.0.r36x201006231734,"com.instantiations.eclipse.debug",1318983635840
started,bundle,com.instantiations.eclipse.startup,5.6.0.r36x201006231734,"com.instantiations.eclipse.startup",1318983635840
started,bundle,com.instantiations.eclipse.util,5.6.0.r36x201006231734,"com.instantiations.eclipse.util",1318983635916
started,bundle,com.instantiations.eclipse.usageprofiler,5.6.0.r36x201006231734,"com.instantiations.eclipse.usageprofiler",1318983636205
started,bundle,com.instantiations.eclipse.usageprofiler.ui,5.6.0.r36x201006231734,"com.instantiations.eclipse.usageprofiler.ui",1318983636797
started,bundle,com.adobe.flash.profiler,4.0.0.272416,"com.adobe.flash.profiler",1318983637450
started,bundle,com.adobe.flexbuilder.editorcore,4.0.0.272416,"com.adobe.flexbuilder.editorcore",1318983637769
started,bundle,com.adobe.flash.codemodel.osgi,4.0.0.272416,"com.adobe.flash.codemodel.osgi",1318983639076
started,bundle,com.adobe.flash.codemodel.core,4.0.0.272416,"com.adobe.flash.codemodel.core",1318983639288
started,bundle,com.adobe.flexide.nativelibs,4.0.0.272416,"com.adobe.flexide.nativelibs",1318983642038
started,bundle,com.adobe.flexbuilder.project,4.0.0.272416,"com.adobe.flexbuilder.project",1318983644863
started,bundle,com.adobe.flexbuilder.utils.osnative,4.0.0.272416,"com.adobe.flexbuilder.utils.osnative",1318983645182
started,bundle,com.adobe.flexide.as.core,4.0.0.272416,"com.adobe.flexide.as.core",1318983645334
started,bundle,com.adobe.flexide.css.core,4.0.0.272416,"com.adobe.flexide.css.core",1318983645547
started,bundle,com.adobe.flexide.mxml.core,4.0.0.272416,"com.adobe.flexide.mxml.core",1318983645699
started,bundle,com.adobe.flexbuilder.flexunit,4.0.0.272416,"com.adobe.flexbuilder.flexunit",1318983645866
started,bundle,com.adobe.flexide.editorcore,4.0.0.272416,"com.adobe.flexide.editorcore",1318983647780
started,bundle,com.adobe.flexbuilder.dcrad,4.0.0.272416,"com.adobe.flexbuilder.dcrad",1318983648053
started,bundle,com.adobe.flexbuilder.mxmlmodel,4.0.0.272416,"com.adobe.flexbuilder.mxmlmodel",1318983648053
started,bundle,com.adobe.flexbuilder.debug.ui,4.0.0.272416,"com.adobe.flexbuilder.debug.ui",1318983648236
started,bundle,com.adobe.flexbuilder.flashbridge,4.0.0.272416,"com.adobe.flexbuilder.flashbridge",1318983648357
started,bundle,com.adobe.flexbuilder.editors.derived,4.0.0.272416,"com.adobe.flexbuilder.editors.derived",1318983648524
started,bundle,com.adobe.flexbuilder.ajaxbridge,4.0.0.272416,"com.adobe.flexbuilder.ajaxbridge",1318983648752
started,bundle,com.adobe.flexide.amt,4.0.0.272416,"com.adobe.flexide.amt",1318983649193
started,bundle,com.adobe.model.core,1.0.1.v20100112266797,"com.adobe.model.core",1318983650651
started,bundle,com.adobe.flexbuilder.ui,4.0.0.272416,"com.adobe.flexbuilder.ui",1318983663107
started,bundle,com.adobe.flexbuilder.as.editor,4.0.0.272416,"com.adobe.flexbuilder.as.editor",1318983663198
started,bundle,com.adobe.flexbuilder.exportimport,4.0.0.272416,"com.adobe.flexbuilder.exportimport",1318983663320
started,bundle,com.adobe.flexbuilder.importartwork,4.0.0.272416,"com.adobe.flexbuilder.importartwork",1318983663639
started,bundle,com.adobe.flexbuilder.launching.ui,4.0.0.272416,"com.adobe.flexbuilder.launching.ui",1318983663761
started,bundle,com.adobe.flexbuilder.mxml.editor,4.0.0.272416,"com.adobe.flexbuilder.mxml.editor",1318983664095
started,bundle,com.adobe.flexbuilder.project.ui,4.0.0.272416,"com.adobe.flexbuilder.project.ui",1318983664307
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318983669928
started,bundle,com.adobe.flexbuilder.monitors.network,4.0.0.272416,"com.adobe.flexbuilder.monitors.network",1318983693337
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1318983695236
started,bundle,org.eclipse.core.externaltools,1.0.0.v20100505,"org.eclipse.core.externaltools",1318983696177
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1318983699702
started,bundle,org.eclipse.jst.jee,1.0.300.v201005191301,"org.eclipse.jst.jee",1318983705155
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1318983707540
started,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1318983708057
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1318983708087
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1318983708406
started,bundle,org.eclipse.jst.jsf.common,1.2.0.v20100604,"org.eclipse.jst.jsf.common",1318983709424
started,bundle,org.eclipse.jst.jsf.core,1.3.0.v20100602,"org.eclipse.jst.jsf.core",1318983709515
started,bundle,org.eclipse.jst.jsp.core,1.2.300.v201005271731,"org.eclipse.jst.jsp.core",1318983710138
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1318983710487
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1318983727091
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318983730691
started,bundle,com.instantiations.designer.xwt,7.6.0.r36x201006240350,"com.instantiations.designer.xwt",1318983731557
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318983731572
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318983735278
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318983736509
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1318983736539
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318983749449
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1318983749526
closed,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1318983749526
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1318983750408
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1318983750810
opened,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1318983751290
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1318983751305
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProgressView",1318983752295
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProgressView",1318983752311
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318983753053
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318983768135
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318983967278
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318983991950
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318983996158
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318984005857
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318984021000
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318984030065
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318984058138
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318984096546
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318984104751
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318984146382
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318984153746
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318984169096
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318984242269
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318984242892
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318984577804
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318984582239
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318984582239
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318984582301
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985028709
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318985031006
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318985036176
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318985036395
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318985037567
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318985038363
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318985038473
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1318985054813
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1318985057203
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1318985057344
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.editor",1318985057453
started,bundle,com.instantiations.designer.os,7.6.0.r36x201006240339,"com.instantiations.designer.os",1318985064889
started,bundle,com.instantiations.designer.os.win32,7.6.0.r36x201006240339,"com.instantiations.designer.os.win32",1318985064967
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318985072918
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1318985072918
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318985085682
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318985086963
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318985087073
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318985092291
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318985092603
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985095025
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985095025
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985095135
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985283716
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985285435
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985285435
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985285497
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985886059
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318985887122
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318985887278
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318985888309
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318985892652
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985903540
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985903540
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985903587
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985920990
